code|text
290463009|Intentional docusate poisoning (disorder)
290465002|Accidental castor oil poisoning (disorder)
290466001|Intentional castor oil poisoning (disorder)
290468000|Accidental phenolphthalein poisoning (disorder)
290469008|Intentional phenolphthalein poisoning (disorder)
290471000119103|Spastic hemiplegia of left nondominant side (disorder)
290474000|Antispasmodic poisoning (disorder)
290475004|Accidental antispasmodic poisoning (disorder)
290476003|Intentional antispasmodic poisoning (disorder)
290481000119100|Spastic hemiplegia of right dominant side (disorder)
290483005|Accidental nitrous oxide poisoning (disorder)
290484004|Intentional nitrous oxide poisoning (disorder)
290487006|Etomidate poisoning (disorder)
290488001|Accidental etomidate poisoning (disorder)
290489009|Intentional etomidate poisoning (disorder)
290491000119102|Spastic hemiplegia of right nondominant side (disorder)
290491001|Accidental ketamine poisoning (disorder)
290492008|Intentional ketamine poisoning (disorder)
290494009|Propofol poisoning (disorder)
290495005|Accidental propofol poisoning (disorder)
290496006|Intentional propofol poisoning (disorder)
29050005|Acute iritis (disorder)
290502000|Accidental methohexitone poisoning (disorder)
290503005|Intentional methohexitone poisoning (disorder)
290506002|Enflurane poisoning (disorder)
290507006|Accidental enflurane poisoning (disorder)
290508001|Intentional enflurane poisoning (disorder)
290511000|Intentional ether poisoning (disorder)
290511000119107|Tarsal tunnel syndrome of left posterior tibial nerve (disorder)
290513002|Accidental halothane poisoning (disorder)
290514008|Intentional halothane poisoning (disorder)
290516005|Isoflurane poisoning (disorder)
290517001|Accidental isoflurane poisoning (disorder)
290518006|Intentional isoflurane poisoning (disorder)
290520009|Trichloroethylene poisoning (disorder)
29052002|Bilobed right lung (disorder)
290521000119100|Tarsal tunnel syndrome of right posterior tibial nerve (disorder)
290521008|Accidental trichloroethylene poisoning (disorder)
290522001|Intentional trichloroethylene poisoning (disorder)
290524000|Desflurane poisoning (disorder)
290525004|Accidental desflurane poisoning (disorder)
290526003|Intentional desflurane poisoning (disorder)
290528002|Bupivacaine poisoning (disorder)
290529005|Accidental bupivacaine poisoning (disorder)
290530000|Intentional bupivacaine poisoning (disorder)
290531000119102|Intractable chronic tension headache (disorder)
290532008|Cinchocaine poisoning (disorder)
290533003|Accidental cinchocaine poisoning (disorder)
290534009|Intentional cinchocaine poisoning (disorder)
290536006|Prilocaine poisoning (disorder)
290537002|Accidental prilocaine poisoning (disorder)
290538007|Intentional prilocaine poisoning (disorder)
290541000119106|Intractable episodic tension-type headache (disorder)
290541003|Intentional lignocaine poisoning (disorder)
290544006|Intentional cocaine poisoning (disorder)
290546008|Benzocaine poisoning (disorder)
290547004|Accidental benzocaine poisoning (disorder)
290548009|Intentional benzocaine poisoning (disorder)
290550001|Oxybuprocaine poisoning (disorder)
290551002|Accidental oxybuprocaine poisoning (disorder)
290552009|Intentional oxybuprocaine poisoning (disorder)
290555006|Intentional procaine poisoning (disorder)
290557003|Proxymetacaine poisoning (disorder)
290558008|Accidental proxymetacaine poisoning (disorder)
290559000|Intentional proxymetacaine poisoning (disorder)
290568003|Intentional tetracaine poisoning (disorder)
29057008|Venous anomaly of umbilical cord (disorder)
290571000119104|Apraxia due to and following spontaneous intracerebral hemorrhage (disorder)
290580006|Mitobronitol poisoning (disorder)
290581000119101|Ataxia due to and following cerebrovascular accident (disorder)
290581005|Accidental mitobronitol poisoning (disorder)
290582003|Intentional mitobronitol poisoning (disorder)
290584002|Accidental busulfan poisoning (disorder)
290585001|Intentional busulfan poisoning (disorder)
290587009|Treosulfan poisoning (disorder)
290588004|Accidental treosulfan poisoning (disorder)
290589007|Intentional treosulfan poisoning (disorder)
290591000119103|Ataxia due to and following spontaneous intracerebral hemorrhage (disorder)
290591004|Accidental triethylene thiophosphoramide poisoning (disorder)
290592006|Intentional triethylene thiophosphoramide poisoning (disorder)
290594007|Nitrogen mustard derivative poisoning (disorder)
290595008|Accidental chlorambucil poisoning (disorder)
290596009|Intentional chlorambucil poisoning (disorder)
290598005|Accidental cyclophosphamide poisoning (disorder)
290599002|Intentional cyclophosphamide poisoning (disorder)
290601000119105|Ataxia due to and following spontaneous subarachnoid hemorrhage (disorder)
290602007|Ethoglucid poisoning (disorder)
290603002|Accidental ethoglucid poisoning (disorder)
290604008|Intentional ethoglucid poisoning (disorder)
290606005|Ifosfamide poisoning (disorder)
290607001|Accidental ifosfamide poisoning (disorder)
290608006|Intentional ifosfamide poisoning (disorder)
290610008|Melphalan poisoning (disorder)
29061002|Infection caused by Bothriocephalus (disorder)
290611007|Accidental melphalan poisoning (disorder)
290612000|Intentional melphalan poisoning (disorder)
290614004|Estramustine poisoning (disorder)
290615003|Accidental estramustine poisoning (disorder)
290616002|Intentional estramustine poisoning (disorder)
290618001|Mustine poisoning (disorder)
290619009|Accidental mustine poisoning (disorder)
290620003|Intentional mustine poisoning (disorder)
290621000119101|Cognitive deficit due to and following cerebrovascular disease (disorder)
290622006|Nitrosurea poisoning (disorder)
290623001|Carmustine poisoning (disorder)
290624007|Accidental carmustine poisoning (disorder)
290625008|Intentional carmustine poisoning (disorder)
290627000|Lomustine poisoning (disorder)
290628005|Accidental lomustine poisoning (disorder)
290629002|Intentional lomustine poisoning (disorder)
290631000119103|Dysarthria due to and following cerebrovascular accident (disorder)
290632004|Dacarbazine poisoning (disorder)
290633009|Accidental dacarbazine poisoning (disorder)
290634003|Intentional dacarbazine poisoning (disorder)
290637005|Accidental dactinomycin poisoning (disorder)
290638000|Intentional dactinomycin poisoning (disorder)
290640005|Accidental bleomycin poisoning (disorder)
290641000119107|Dysphagia due to and following non-traumatic intracerebral hemorrhage (disorder)
290641009|Intentional bleomycin poisoning (disorder)
290643007|Accidental mitomycin poisoning (disorder)
290644001|Intentional mitomycin poisoning (disorder)
290646004|Plicamycin poisoning (disorder)
290647008|Accidental plicamycin poisoning (disorder)
290648003|Intentional plicamycin poisoning (disorder)
290651005|Aclarubicin poisoning (disorder)
290652003|Accidental aclarubicin poisoning (disorder)
290653008|Postpartum hypopituitarism (disorder)
290654002|Intentional aclarubicin poisoning (disorder)
290656000|Mitozantrone poisoning (disorder)
290657009|Accidental mitozantrone poisoning (disorder)
290658004|Intentional mitozantrone poisoning (disorder)
290660002|Doxorubicin poisoning (disorder)
29066007|Acquired deformity of elbow (disorder)
290661003|Accidental doxorubicin poisoning (disorder)
290662005|Intentional doxorubicin poisoning (disorder)
290664006|Epirubicin poisoning (disorder)
290665007|Accidental epirubicin poisoning (disorder)
290666008|Intentional epirubicin poisoning (disorder)
290668009|Idarubicin poisoning (disorder)
290669001|Accidental idarubicin poisoning (disorder)
290670000|Intentional idarubicin poisoning (disorder)
290672008|Accidental daunorubicin poisoning (disorder)
290673003|Intentional daunorubicin poisoning (disorder)
290676006|Mercuric oxide poisoning (disorder)
290677002|Accidental mercuric oxide poisoning (disorder)
290678007|Intentional mercuric oxide poisoning (disorder)
290680001|Methotrexate poisoning (disorder)
290681002|Accidental methotrexate poisoning (disorder)
290682009|Intentional methotrexate poisoning (disorder)
290684005|Accidental mercaptopurine poisoning (disorder)
290685006|Intentional mercaptopurine poisoning (disorder)
290687003|Thioguanine poisoning (disorder)
290688008|Accidental thioguanine poisoning (disorder)
290689000|Intentional thioguanine poisoning (disorder)
29069000|Anticoagulant rodenticide toxicity (disorder)
290692001|Pentostatin poisoning (disorder)
290693006|Accidental pentostatin poisoning (disorder)
290694000|Intentional pentostatin poisoning (disorder)
290696003|Accidental cytarabine poisoning (disorder)
290697007|Intentional cytarabine poisoning (disorder)
290699005|Accidental fluorouracil poisoning (disorder)
290700006|Intentional fluorouracil poisoning (disorder)
29070004|Fibrosclerosis of breast (disorder)
290702003|Etoposide poisoning (disorder)
290703008|Accidental etoposide poisoning (disorder)
290705001|Intentional etoposide poisoning (disorder)
290707009|Amsacrine poisoning (disorder)
290708004|Accidental amsacrine poisoning (disorder)
290709007|Intentional amsacrine poisoning (disorder)
290711003|Carboplatin poisoning (disorder)
290712005|Accidental carboplatin poisoning (disorder)
290713000|Intentional carboplatin poisoning (disorder)
290715007|Cisplatin poisoning (disorder)
290716008|Accidental cisplatin poisoning (disorder)
290717004|Intentional cisplatin poisoning (disorder)
290719001|Hydroxyurea poisoning (disorder)
290720007|Accidental hydroxyurea poisoning (disorder)
290721006|Intentional hydroxyurea poisoning (disorder)
290723009|Procarbazine poisoning (disorder)
290724003|Accidental procarbazine poisoning (disorder)
290725002|Intentional procarbazine poisoning (disorder)
290727005|Razoxane poisoning (disorder)
290728000|Accidental razoxane poisoning (disorder)
290729008|Intentional razoxane poisoning (disorder)
290731000119106|Idiopathic partial status epilepticus (finding)
290731004|Crisantaspase poisoning (disorder)
290732006|Accidental crisantaspase poisoning (disorder)
290733001|Intentional crisantaspase poisoning (disorder)
290735008|Paclitaxel poisoning (disorder)
290736009|Accidental paclitaxel poisoning (disorder)
290737000|Intentional paclitaxel poisoning (disorder)
290739002|Fludarabine poisoning (disorder)
290740000|Accidental fludarabine poisoning (disorder)
29074008|Polyp of maxillary sinus (disorder)
290741001|Intentional fludarabine poisoning (disorder)
290743003|Aminoglutethimide poisoning (disorder)
290744009|Accidental aminoglutethimide poisoning (disorder)
290745005|Intentional aminoglutethimide poisoning (disorder)
290747002|Estrogen antagonist poisoning (disorder)
290748007|Trilostane poisoning (disorder)
290749004|Accidental trilostane poisoning (disorder)
290750004|Intentional trilostane poisoning (disorder)
290752007|Tamoxifen poisoning (disorder)
290753002|Accidental tamoxifen poisoning (disorder)
290754008|Intentional tamoxifen poisoning (disorder)
290756005|Formestane poisoning (disorder)
290757001|Accidental formestane poisoning (disorder)
290758006|Intentional formestane poisoning (disorder)
290760008|Vinca alkaloid poisoning (disorder)
29076005|Meckel-Gruber syndrome (disorder)
290761007|Vinblastine poisoning (disorder)
290762000|Accidental vinblastine poisoning (disorder)
290763005|Intentional vinblastine poisoning (disorder)
290765003|Vincristine poisoning (disorder)
290766002|Accidental vincristine poisoning (disorder)
290767006|Intentional vincristine poisoning (disorder)
290769009|Vindesine poisoning (disorder)
290770005|Accidental vindesine poisoning (disorder)
290771009|Intentional vindesine poisoning (disorder)
290774001|Cyclosporin poisoning (disorder)
290775000|Accidental cyclosporin poisoning (disorder)
290776004|Intentional cyclosporin poisoning (disorder)
290778003|Accidental azathioprine poisoning (disorder)
290779006|Intentional azathioprine poisoning (disorder)
290785004|Accidental levodopa poisoning (disorder)
290786003|Intentional levodopa poisoning (disorder)
290789005|Intentional amantadine poisoning (disorder)
290791000119105|Fluency disorder due to and following cerebrovascular accident (disorder)
290791002|Lysuride poisoning (disorder)
290792009|Accidental lysuride poisoning (disorder)
290793004|Intentional lysuride poisoning (disorder)
290795006|Bromocriptine poisoning (disorder)
290796007|Accidental bromocriptine poisoning (disorder)
290797003|Intentional bromocriptine poisoning (disorder)
290799000|Accidental ethopropazine poisoning (disorder)
290800001|Intentional ethopropazine poisoning (disorder)
290802009|Lithium poisoning (disorder)
290803004|Accidental lithium poisoning (disorder)
290804005|Intentional lithium poisoning (disorder)
290808008|Intentional amitriptyline poisoning (disorder)
290810005|Amoxapine poisoning (disorder)
29081001|Sporotrichosis of the bones (disorder)
290811009|Accidental amoxapine poisoning (disorder)
290812002|Intentional amoxapine poisoning (disorder)
290814001|Butriptyline poisoning (disorder)
290815000|Accidental butriptyline poisoning (disorder)
290816004|Intentional butriptyline poisoning (disorder)
290818003|Clomipramine poisoning (disorder)
290819006|Accidental clomipramine poisoning (disorder)
290820000|Intentional clomipramine poisoning (disorder)
29082008|Normal stimulus response of nerve cell and nerve fiber (finding)
290822008|Desipramine poisoning (disorder)
290823003|Accidental desipramine poisoning (disorder)
290824009|Intentional desipramine poisoning (disorder)
290826006|Dothiepin poisoning (disorder)
290827002|Accidental dothiepin poisoning (disorder)
290828007|Intentional dothiepin poisoning (disorder)
290830009|Doxepin poisoning (disorder)
290831008|Accidental doxepin poisoning (disorder)
290832001|Intentional doxepin poisoning (disorder)
290835004|Intentional imipramine poisoning (disorder)
290837007|Iprindole poisoning (disorder)
290838002|Accidental iprindole poisoning (disorder)
290839005|Intentional iprindole poisoning (disorder)
29084009|Foreign body in uterus, any part (disorder)
290841006|Lofepramine poisoning (disorder)
290842004|Accidental lofepramine poisoning (disorder)
290843009|Intentional lofepramine poisoning (disorder)
290845002|Nortriptyline poisoning (disorder)
290846001|Accidental nortriptyline poisoning (disorder)
290847005|Intentional nortriptyline poisoning (disorder)
290849008|Protriptyline poisoning (disorder)
290850008|Accidental protriptyline poisoning (disorder)
29085005|Superficial injury of hand without infection (disorder)
290851007|Intentional protriptyline poisoning (disorder)
290853005|Trimipramine poisoning (disorder)
290854004|Accidental trimipramine poisoning (disorder)
290855003|Intentional trimipramine poisoning (disorder)
290860004|Phenelzine poisoning (disorder)
290861000|Accidental phenelzine poisoning (disorder)
290862007|Intentional phenelzine poisoning (disorder)
290864008|Iproniazid poisoning (disorder)
290865009|Accidental iproniazid poisoning (disorder)
290866005|Intentional iproniazid poisoning (disorder)
290868006|Isocarboxazid poisoning (disorder)
290869003|Accidental isocarboxazid poisoning (disorder)
290870002|Intentional isocarboxazid poisoning (disorder)
29087002|Acquired cubitus varus (disorder)
290872005|Tranylcypromine poisoning (disorder)
290873000|Accidental tranylcypromine poisoning (disorder)
290874006|Intentional tranylcypromine poisoning (disorder)
290876008|Moclobemide poisoning (disorder)
290877004|Accidental moclobemide poisoning (disorder)
290878009|Intentional moclobemide poisoning (disorder)
290880003|Tryptophan poisoning (disorder)
290881004|Accidental tryptophan poisoning (disorder)
290882006|Intentional tryptophan poisoning (disorder)
290884007|Venlafaxine poisoning (disorder)
290885008|Accidental venlafaxine poisoning (disorder)
290886009|Intentional venlafaxine poisoning (disorder)
290888005|Selective serotonin re-uptake inhibitor poisoning (disorder)
290889002|Sertraline poisoning (disorder)
290890006|Accidental sertraline poisoning (disorder)
290891000119100|Monoplegia of left dominant lower limb due to and following cerebrovascular accident (disorder)
290891005|Intentional sertraline poisoning (disorder)
290893008|Paroxetine poisoning (disorder)
290894002|Accidental paroxetine poisoning (disorder)
290895001|Intentional paroxetine poisoning (disorder)
290897009|Nefazodone poisoning (disorder)
290898004|Accidental nefazodone poisoning (disorder)
290899007|Intentional nefazodone poisoning (disorder)
290901000119101|Monoplegia of left nondominant lower limb due to and following cerebrovascular accident (disorder)
290901003|Citalopram poisoning (disorder)
290902005|Accidental citalopram poisoning (disorder)
290903000|Intentional citalopram poisoning (disorder)
290905007|Fluoxetine poisoning (disorder)
290906008|Accidental fluoxetine poisoning (disorder)
290908009|Intentional fluoxetine poisoning (disorder)
290910006|Fluvoxamine poisoning (disorder)
290911000119103|Monoplegia of right dominant lower limb due to and following cerebrovascular accident (disorder)
290911005|Accidental fluvoxamine poisoning (disorder)
290912003|Intentional fluvoxamine poisoning (disorder)
290915001|Maprotiline poisoning (disorder)
290916000|Accidental maprotiline poisoning (disorder)
290917009|Intentional maprotiline poisoning (disorder)
290919007|Mianserin poisoning (disorder)
290920001|Accidental mianserin poisoning (disorder)
290921000119105|Monoplegia of right nondominant lower limb due to and following cerebrovascular accident (disorder)
290921002|Intentional mianserin poisoning (disorder)
290923004|Trazodone poisoning (disorder)
290924005|Accidental trazodone poisoning (disorder)
290925006|Intentional trazodone poisoning (disorder)
290927003|Viloxazine poisoning (disorder)
290928008|Accidental viloxazine poisoning (disorder)
290929000|Intentional viloxazine poisoning (disorder)
29093005|Crossed hemiparesis (disorder)
290931000119108|Monoplegia of lower limb due to and following cerebrovascular accident (disorder)
290931009|Beclamide poisoning (disorder)
290932002|Accidental beclamide poisoning (disorder)
290933007|Intentional beclamide poisoning (disorder)
290935000|Lamotrigine poisoning (disorder)
290936004|Accidental lamotrigine poisoning (disorder)
290937008|Intentional lamotrigine poisoning (disorder)
290939006|Piracetam poisoning (disorder)
290940008|Accidental piracetam poisoning (disorder)
29094004|Disorder of porphyrin metabolism (disorder)
290941007|Intentional piracetam poisoning (disorder)
290943005|Gabapentin poisoning (disorder)
290944004|Accidental gabapentin poisoning (disorder)
290945003|Intentional gabapentin poisoning (disorder)
290951008|Methylphenobarbitone poisoning (disorder)
290952001|Accidental methylphenobarbitone poisoning (disorder)
290953006|Intentional methylphenobarbitone poisoning (disorder)
290956003|Intentional phenobarbitone poisoning (disorder)
290958002|Accidental primidone poisoning (disorder)
290959005|Intentional primidone poisoning (disorder)
290961001|Accidental poisoning caused by carbamazepine (disorder)
290962008|Intentional poisoning caused by carbamazepine (disorder)
290964009|Vigabatrin poisoning (disorder)
290965005|Accidental vigabatrin poisoning (disorder)
290966006|Intentional vigabatrin poisoning (disorder)
290968007|Accidental phenytoin poisoning (disorder)
290969004|Intentional phenytoin poisoning (disorder)
290972006|Intentional succinimide poisoning (disorder)
290974007|Accidental ethosuximide poisoning (disorder)
290975008|Intentional ethosuximide poisoning (disorder)
290977000|Accidental phensuximide poisoning (disorder)
290978005|Intentional phensuximide poisoning (disorder)
290980004|Clonazepam poisoning (disorder)
290981000|Accidental clonazepam poisoning (disorder)
290982007|Intentional clonazepam poisoning (disorder)
290985009|Zopiclone poisoning (disorder)
290986005|Accidental zopiclone poisoning (disorder)
290987001|Intentional zopiclone poisoning (disorder)
290989003|Zolpidem poisoning (disorder)
290990007|Accidental zolpidem poisoning (disorder)
290991006|Intentional zolpidem poisoning (disorder)
290994003|Chlormezanone poisoning (disorder)
290995002|Accidental chlormezanone poisoning (disorder)
290996001|Intentional chlormezanone poisoning (disorder)
290998000|Methyprylone poisoning (disorder)
290999008|Accidental methyprylone poisoning (disorder)
291000007|Intentional methyprylone poisoning (disorder)
291000119100|Contact dermatitis caused by chemical (disorder)
291000161107|Moist periwound skin (finding)
2910007|Discharge from penis (finding)
291003009|Intentional paraldehyde poisoning (disorder)
291006001|Intentional amylobarbitone poisoning (disorder)
291010003|Intentional butabarbitone poisoning (disorder)
291015008|Cyclobarbitone poisoning (disorder)
291016009|Accidental cyclobarbitone poisoning (disorder)
291017000|Intentional cyclobarbitone poisoning (disorder)
291020008|Intentional quinalbarbitone poisoning (disorder)
291023005|Intentional barbitone poisoning (disorder)
291026002|Intentional pentobarbitone poisoning (disorder)
291028001|Flunitrazepam poisoning (disorder)
291029009|Accidental flunitrazepam poisoning (disorder)
291030004|Intentional flunitrazepam poisoning (disorder)
291033002|Intentional flurazepam poisoning (disorder)
291035009|Loprazolam poisoning (disorder)
291036005|Accidental loprazolam poisoning (disorder)
291037001|Intentional loprazolam poisoning (disorder)
291039003|Lormetazepam poisoning (disorder)
291040001|Accidental lormetazepam poisoning (disorder)
291041002|Intentional lormetazepam poisoning (disorder)
291044005|Intentional nitrazepam poisoning (disorder)
291046007|Triazolam poisoning (disorder)
291047003|Accidental triazolam poisoning (disorder)
291048008|Intentional triazolam poisoning (disorder)
291050000|Alprazolam poisoning (disorder)
291051001|Accidental alprazolam poisoning (disorder)
291052008|Intentional alprazolam poisoning (disorder)
291054009|Bromazepam poisoning (disorder)
291055005|Accidental bromazepam poisoning (disorder)
291056006|Intentional bromazepam poisoning (disorder)
291059004|Intentional chlordiazepoxide poisoning (disorder)
291061008|Clobazam poisoning (disorder)
291062001|Accidental clobazam poisoning (disorder)
291063006|Intentional clobazam poisoning (disorder)
291069005|Ketazolam poisoning (disorder)
291070006|Accidental ketazolam poisoning (disorder)
291071005|Intentional ketazolam poisoning (disorder)
291074002|Intentional medazepam poisoning (disorder)
291076000|Oxazepam poisoning (disorder)
291077009|Accidental oxazepam poisoning (disorder)
291078004|Intentional oxazepam poisoning (disorder)
291080005|Prazepam poisoning (disorder)
291081000119100|Monoplegia of left dominant upper limb due to and following cerebrovascular accident (disorder)
291081009|Accidental prazepam poisoning (disorder)
291082002|Intentional prazepam poisoning (disorder)
291084001|Midazolam poisoning (disorder)
291085000|Accidental midazolam poisoning (disorder)
291086004|Intentional midazolam poisoning (disorder)
291089006|Intentional diazepam poisoning (disorder)
291091000119102|Monoplegia of left nondominant upper limb due to and following cerebrovascular accident (disorder)
291092005|Intentional lorazepam poisoning (disorder)
291094006|Accidental poisoning caused by temazepam (disorder)
291095007|Intentional poisoning caused by temazepam (disorder)
291098009|Intentional meprobamate poisoning (disorder)
29110001000004106|Fracture of pedicle of fourth cervical vertebra (disorder)
29110005|Congenital absence of small intestine (disorder)
291101000119107|Monoplegia of right dominant upper limb due to and following cerebrovascular accident (disorder)
291102001|Intentional chloral hydrate poisoning (disorder)
291104000|Dichloralphenazone poisoning (disorder)
291105004|Accidental dichloralphenazone poisoning (disorder)
291106003|Intentional dichloralphenazone poisoning (disorder)
291111000119105|Monoplegia of right nondominant upper limb due to and following cerebrovascular accident (disorder)
291113003|Buspirone poisoning (disorder)
291114009|Accidental buspirone poisoning (disorder)
291115005|Intentional buspirone poisoning (disorder)
291117002|Chlormethiazole poisoning (disorder)
291118007|Accidental chlormethiazole poisoning (disorder)
291119004|Intentional chlormethiazole poisoning (disorder)
291121000119103|Monoplegia of upper limb due to and following cerebrovascular accident (disorder)
291121009|Neuroleptic poisoning (disorder)
291122002|Sulpiride poisoning (disorder)
291123007|Accidental sulpiride poisoning (disorder)
291124001|Intentional sulpiride poisoning (disorder)
291126004|Loxapine poisoning (disorder)
291127008|Accidental loxapine poisoning (disorder)
291128003|Intentional loxapine poisoning (disorder)
291130001|Clozapine poisoning (disorder)
291131002|Accidental clozapine poisoning (disorder)
291132009|Intentional clozapine poisoning (disorder)
291134005|Risperidone poisoning (disorder)
291135006|Accidental risperidone poisoning (disorder)
291136007|Intentional risperidone poisoning (disorder)
291138008|Tetrabenazine poisoning (disorder)
291139000|Accidental tetrabenazine poisoning (disorder)
291140003|Intentional tetrabenazine poisoning (disorder)
291142006|Benperidol poisoning (disorder)
291143001|Accidental benperidol poisoning (disorder)
291144007|Intentional benperidol poisoning (disorder)
291147000|Intentional trifluperidol poisoning (disorder)
291150002|Intentional haloperidol poisoning (disorder)
291152005|Droperidol poisoning (disorder)
291153000|Accidental droperidol poisoning (disorder)
291154006|Intentional droperidol poisoning (disorder)
291156008|Diphenylbutylpiperidine poisoning (disorder)
291157004|Pimozide poisoning (disorder)
291158009|Accidental pimozide poisoning (disorder)
291159001|Intentional pimozide poisoning (disorder)
291161005|Fluspirilene poisoning (disorder)
291162003|Accidental fluspirilene poisoning (disorder)
291163008|Intentional fluspirilene poisoning (disorder)
291165001|Methotrimeprazine poisoning (disorder)
291166000|Accidental methotrimeprazine poisoning (disorder)
291167009|Intentional methotrimeprazine poisoning (disorder)
291169007|Pericyazine poisoning (disorder)
291170008|Accidental pericyazine poisoning (disorder)
291171007|Intentional pericyazine poisoning (disorder)
291174004|Intentional fluphenazine poisoning (disorder)
291176002|Thiethylperazine poisoning (disorder)
291177006|Accidental thiethylperazine poisoning (disorder)
291178001|Intentional thiethylperazine poisoning (disorder)
291181006|Intentional chlorpromazine poisoning (disorder)
291183009|Pipothiazine poisoning (disorder)
291184003|Accidental pipothiazine poisoning (disorder)
291185002|Intentional pipothiazine poisoning (disorder)
291188000|Intentional promazine poisoning (disorder)
291190004|Thioridazine poisoning (disorder)
291191000|Accidental thioridazine poisoning (disorder)
291192007|Intentional thioridazine poisoning (disorder)
291194008|Perphenazine poisoning (disorder)
291195009|Accidental perphenazine poisoning (disorder)
291196005|Intentional perphenazine poisoning (disorder)
291199003|Intentional prochlorperazine poisoning (disorder)
29120000|Eosinophilic colitis (disorder)
29120001000004103|Fracture of pedicle of fifth cervical vertebra (disorder)
2912004|Cystic-bullous disease of the lung (disorder)
291201001|Trifluoperazine poisoning (disorder)
291202008|Accidental trifluoperazine poisoning (disorder)
291203003|Intentional trifluoperazine poisoning (disorder)
291205005|Thioxanthene poisoning (disorder)
291206006|Chlorprothixene poisoning (disorder)
291207002|Accidental chlorprothixene poisoning (disorder)
291208007|Intentional chlorprothixene poisoning (disorder)
291211008|Flupenthixol decanoate poisoning (disorder)
291212001|Accidental flupenthixol decanoate poisoning (disorder)
291213006|Intentional flupenthixol decanoate poisoning (disorder)
291215004|Zuclopenthixol decanoate poisoning (disorder)
291216003|Accidental zuclopenthixol decanoate poisoning (disorder)
291217007|Intentional zuclopenthixol decanoate poisoning (disorder)
291219005|Zuclopenthixol poisoning (disorder)
291220004|Accidental zuclopenthixol poisoning (disorder)
291221000|Intentional zuclopenthixol poisoning (disorder)
291223002|Flupenthixol poisoning (disorder)
291224008|Accidental flupenthixol poisoning (disorder)
291225009|Intentional flupenthixol poisoning (disorder)
291227001|Oxypertine poisoning (disorder)
291228006|Accidental oxypertine poisoning (disorder)
291229003|Intentional oxypertine poisoning (disorder)
29123003|Postpartum state, 3 weeks (finding)
291231007|Remoxipride poisoning (disorder)
291232000|Accidental remoxipride poisoning (disorder)
291233005|Intentional remoxipride poisoning (disorder)
291235003|Decarboxylase inhibitor poisoning (disorder)
291236002|Selegiline poisoning (disorder)
291237006|Accidental selegiline poisoning (disorder)
291238001|Intentional selegiline poisoning (disorder)
291246000|Accidental cannabis poisoning (disorder)
291247009|Intentional cannabis poisoning (disorder)
291249007|Accidental poisoning by lysergic acid (disorder)
291250007|Intentional poisoning by lysergic acid (disorder)
291253009|Intentional psilocybin poisoning (disorder)
291256001|Intentional mescaline poisoning (disorder)
291261004|Accidental poisoning caused by crack cocaine (disorder)
291262006|Simple chronic anemia (disorder)
291263001|Intentional poisoning caused by crack cocaine (disorder)
291266009|Intentional caffeine poisoning (disorder)
291268005|Atenolol poisoning (disorder)
291269002|Accidental atenolol poisoning (disorder)
291270001|Intentional atenolol poisoning (disorder)
291272009|Accidental propranolol poisoning (disorder)
291273004|Intentional propranolol poisoning (disorder)
291275006|Accidental practolol poisoning (disorder)
291276007|Intentional practolol poisoning (disorder)
291282005|Intentional phenoxybenzamine poisoning (disorder)
291284006|Accidental nicotine poisoning (disorder)
291285007|Intentional nicotine poisoning (disorder)
291287004|Accidental poisoning caused by calcium channel blocker (disorder)
291288009|Intentional poisoning caused by calcium-channel blocker (disorder)
291291009|Intentional pilocarpine poisoning (disorder)
291294001|Intentional acetylcholine poisoning (disorder)
291297008|Intentional anticholinesterase poisoning (disorder)
291299006|Alpha-adrenoceptor agonist poisoning (disorder)
291300003|Accidental metaraminol poisoning (disorder)
29130009|Increased area of cardiac dullness (finding)
291301004|Intentional metaraminol poisoning (disorder)
291303001|Beta-adrenoceptor agonist poisoning (disorder)
291304007|Salbutamol poisoning (disorder)
291305008|Accidental salbutamol poisoning (disorder)
291306009|Intentional salbutamol poisoning (disorder)
2913071000005103|Difficulty interacting with others (finding)
291308005|Accidental orciprenaline poisoning (disorder)
291309002|Intentional orciprenaline poisoning (disorder)
291313009|Accidental clonidine poisoning (disorder)
291314003|Intentional clonidine poisoning (disorder)
291317005|Intentional adrenalin poisoning (disorder)
291320002|Intentional norepinephrine poisoning (disorder)
291323000|Intentional hyoscine poisoning (disorder)
291326008|Intentional atropine poisoning (disorder)
291329001|Intentional homatropine poisoning (disorder)
291331005|Accidental acetylcysteine poisoning (disorder)
291332003|Intentional acetylcysteine poisoning (disorder)
291335001|Accidental nikethamide poisoning (disorder)
291336000|Intentional nikethamide poisoning (disorder)
291339007|Accidental chlorpheniramine poisoning (disorder)
291340009|Intentional chlorpheniramine poisoning (disorder)
291342001|Accidental diphenhydramine poisoning (disorder)
291343006|Intentional diphenhydramine poisoning (disorder)
291345004|Accidental diphenylpyraline poisoning (disorder)
291346003|Intentional diphenylpyraline poisoning (disorder)
291348002|Accidental dextromethorphan poisoning (disorder)
291349005|Intentional dextromethorphan poisoning (disorder)
291351000119109|Spontaneous hemorrhage of subarachnoid space from basilar artery (disorder)
291351009|Accidental guaifenesin poisoning (disorder)
291352002|Intentional guaifenesin poisoning (disorder)
291354001|Accidental terpin hydrate poisoning (disorder)
291355000|Intentional terpin hydrate poisoning (disorder)
291360001|Accidental aminophylline poisoning (disorder)
